age,income,visits,time_on_site,region,device,purchase
23,48806.417095330515,7,10.837499469409044,north,desktop,0
32,50734.91406650443,9,4.091706762891599,north,desktop,0
18,78871.21414264754,5,6.938471408219317,west,mobile,0
30,54916.96733595556,4,8.727623340279555,west,tablet,1
65,74502.99875733534,2,9.251338123402032,south,mobile,1
51,64695.39919310751,7,11.372262417144583,south,desktop,0
47,80011.24638384779,6,9.791190516962496,east,mobile,0
36,57152.03270669467,7,5.92440895940292,south,tablet,0
19,86706.19162364998,8,7.593921134083928,north,tablet,1
61,102509.01353611957,4,7.742805034209214,south,desktop,1
29,30993.00357291477,5,11.048610863086953,west,mobile,0
57,63156.61339378261,4,7.659373141924836,east,desktop,1
61,63144.35725794004,1,5.979044446799556,west,tablet,0
41,50685.74106007408,6,14.645423942330172,east,mobile,0
28,73150.15508294044,4,10.589666436138101,west,mobile,0
19,87411.9446283797,2,5.646785460130783,south,desktop,0
18,25519.614635037222,3,6.634569226770328,west,desktop,0
45,24006.315299232323,5,13.810779686803295,south,tablet,0
21,98148.5711815818,6,6.854962037764171,south,tablet,1
58,60207.938249028906,6,5.663330300778737,north,mobile,1
47,66789.1429478461,4,6.732895724111822,north,tablet,0
24,43630.58489332239,4,8.589804234773668,east,tablet,0
39,65886.63520762562,5,1.0,south,mobile,1
43,92377.5087908085,4,7.550485264327376,west,desktop,1
46,74928.4870209689,2,4.950100259944079,east,mobile,0
42,68854.88731343589,4,7.641692300810566,east,mobile,1
27,29600.041140790396,4,8.074664156289279,south,tablet,0
37,79853.84888933065,5,7.658646977739397,north,mobile,1
31,65191.737695531316,5,4.540136637817428,north,desktop,1
50,52840.068996166316,0,10.595217559037646,west,tablet,0
22,77850.17012044923,6,5.068704748206358,east,desktop,0
62,48042.882662448465,4,8.052345676005757,north,mobile,0
23,76215.46550021727,6,6.646733059275823,east,tablet,1
39,89337.71747664514,2,4.868409505132508,west,desktop,1
34,68084.28916136328,6,5.456633551725513,south,desktop,1
32,56520.10811169502,6,3.1331183180109807,north,tablet,1
56,53556.97057090046,3,2.4994813740337802,south,tablet,0
57,72653.70687475518,4,7.180214302555564,west,tablet,0
45,56359.428815147236,8,3.9685438028166793,north,tablet,1
19,112329.79805681173,5,4.771684363724934,east,desktop,1
35,36697.674627268396,8,9.630009286954856,west,tablet,0
44,62404.757328301996,5,3.0330273825959573,west,tablet,0
38,70451.42758877277,10,9.314068742700767,east,mobile,0
40,68070.34630233837,2,8.49068268189323,west,tablet,0
24,53784.93214007495,10,9.978491393030948,north,desktop,1
69,89645.25085094372,7,11.565666215442876,south,desktop,1
65,78337.05801286016,3,2.833020281020299,west,tablet,1
36,79795.73826034038,6,9.647976873938173,north,mobile,1
26,51641.4852724356,5,8.236179487837164,west,tablet,0
29,56945.25128980597,5,10.79095293339386,west,tablet,0
63,74764.99039077977,8,5.824052135128936,west,tablet,0
47,42989.89186383708,8,6.956110439480218,north,mobile,1
24,78311.32003473182,4,8.867777110739771,north,desktop,0
19,62980.990097115806,2,14.035505186701883,east,tablet,0
34,86291.91227037547,8,15.842173315539826,east,desktop,0
28,56447.608713439826,6,5.98678342546095,north,tablet,0
67,101283.54780654528,10,10.870110818977043,south,desktop,1
29,73210.0610633705,7,4.3396409010267964,west,desktop,1
20,75408.6397975299,4,5.599215492620456,north,tablet,0
38,51148.57381416186,5,6.8523546193243545,west,mobile,0
31,70066.8061905005,4,5.589431280879896,east,tablet,0
32,54015.337359043726,5,9.15575183052755,north,tablet,0
68,34192.99936361934,2,7.816621887189682,north,mobile,0
59,61086.918431365404,4,8.034897210304537,south,tablet,0
58,88256.3464022511,4,7.4729902275354245,north,tablet,0
27,63717.59402765978,7,12.276714936492386,south,desktop,1
69,59117.104057271325,5,3.1824502640596455,east,tablet,0
53,58851.6538566779,4,6.615644475404949,south,mobile,1
68,109831.65895767733,5,4.976673146177636,south,mobile,0
27,77168.44352339486,5,9.761383621253138,north,tablet,0
34,33199.881165005834,7,5.9032924847445605,east,tablet,1
61,54137.0876481732,5,6.446101965431676,east,tablet,0
42,56983.6551639862,2,9.801973682842128,east,mobile,0
44,50575.85864943913,10,2.980095518404031,west,tablet,0
50,66287.13298879801,5,6.065487610913841,north,tablet,1
28,53522.11609541638,4,6.464665599454009,west,mobile,0
30,54744.928440708325,5,9.709465551433135,west,desktop,1
18,68070.37447251454,6,8.186580238630313,east,tablet,0
48,34185.556245878106,6,6.526141826629779,north,desktop,0
50,21978.577013608643,4,8.69435111052093,west,desktop,0
38,89856.43795464757,5,12.078497095307558,west,tablet,0
33,81744.57401886428,5,4.748264198567178,north,tablet,1
56,72377.84576522885,5,7.398593575501447,east,desktop,0
40,71093.36709301501,2,9.500077925294633,west,mobile,0
27,61214.948638880065,6,2.254310773270812,east,tablet,0
65,125319.32440496868,7,10.591550824970827,south,mobile,1
50,68859.08938054807,6,6.974152607081073,west,mobile,0
39,117161.92895791073,4,10.086893576628487,south,desktop,1
58,106256.14642779561,2,8.284089446618621,north,desktop,1
23,74233.01080119287,10,5.439403976334589,north,mobile,1
64,60800.22249687019,11,8.485125901209084,north,tablet,1
53,65320.228884773336,10,13.887390649768307,south,tablet,1
64,56983.45783325851,4,12.133552695347017,east,desktop,0
27,74220.03844995795,6,5.67407392018686,west,desktop,1
33,78475.89629125205,6,10.31469376594547,east,mobile,1
30,40516.219781489155,4,7.898039603651969,west,desktop,0
68,117289.32632329935,5,7.731712319818312,east,desktop,1
37,49380.349497747804,7,4.143349533367969,west,desktop,1
21,20000.0,5,5.835584987580953,east,desktop,0
37,63364.044458385724,4,5.207442554386229,south,desktop,1
39,42031.185762974375,6,11.237001508770947,south,desktop,0
46,63931.43816410473,6,5.453145818882657,north,tablet,0
33,66418.50272761677,4,3.283542955017377,south,tablet,0
60,73905.62963036969,4,11.869602670946643,east,desktop,1
64,85117.09891632879,5,4.2439811917622965,east,mobile,1
60,44850.50537557774,6,7.785412306437914,west,mobile,0
40,57733.281398668536,5,9.98682788092789,west,mobile,0
47,78570.93473793054,1,6.836545970841848,north,desktop,1
47,51851.73494267369,4,7.1676077679415835,west,tablet,0
60,27452.080770719353,5,8.433126010443893,south,mobile,0
20,77387.87218584122,8,6.936975401923826,west,desktop,1
41,53694.933591691544,4,4.820688063842759,east,desktop,1
66,52363.75094428775,4,7.00544073640502,north,mobile,0
54,67401.3189642585,5,7.477772667311837,west,desktop,0
30,65082.76567387394,11,3.1626123656210074,east,desktop,1
59,84944.3922849953,4,9.974809824838006,east,tablet,1
49,40018.89718257432,4,5.748209569577215,south,tablet,0
54,110243.06877181664,5,10.627267941980072,west,desktop,1
29,36717.18049664094,4,10.780063748063556,south,mobile,0
25,57245.01709789768,4,6.481432737993446,north,mobile,0
41,47629.52615023662,3,7.14076103630367,north,tablet,0
61,66110.80486966974,5,13.255613925853586,north,desktop,0
33,65375.48250537295,3,7.08137545516128,east,tablet,1
49,68327.3418951834,7,7.283722912014243,east,tablet,1
51,70226.60169981128,7,3.82358044346669,south,tablet,0
52,91127.93882115615,5,3.803183710904724,north,desktop,1
49,68132.83217299762,7,9.222835945130061,south,mobile,1
67,92767.20582501363,8,9.739745962243042,north,mobile,1
34,29992.056933416447,8,4.805373736119747,south,mobile,0
19,21313.207935058956,2,8.541200035126232,west,mobile,0
43,67540.71030428911,7,11.385622915655713,south,desktop,0
61,71539.92235179801,5,10.508119241294274,west,desktop,1
34,54322.82935913739,5,9.625583901672396,east,desktop,0
55,64797.25054689786,8,9.256029661208348,west,tablet,0
66,86506.58222450169,1,9.819206759945262,east,tablet,1
19,78406.93154612982,4,9.799588849830608,north,desktop,1
25,58400.71115588867,5,6.249451938855765,north,desktop,0
63,68957.39159452025,3,9.889564775517211,west,desktop,1
23,80177.67790284666,5,11.325404099417788,west,mobile,0
26,40409.044098764265,6,8.01758731713239,south,desktop,0
18,48900.32247592127,7,5.770331498307281,east,desktop,0
22,83467.08565954717,5,1.5162301502562148,east,desktop,1
56,30406.693289586285,4,6.479378331911047,north,tablet,0
26,43193.05605220608,4,12.105053094420422,north,desktop,0
31,40732.67100215265,4,11.14637815504135,north,mobile,0
44,83356.75586920649,6,13.224008767409881,east,mobile,1
26,43303.28328606396,6,14.491163604173037,south,tablet,0
53,80837.8566433301,6,3.401657752457573,south,desktop,1
46,57933.62147068807,4,8.471558001947399,east,mobile,0
37,100574.10967988065,4,9.948643178626595,north,desktop,1
32,67566.52574576151,4,6.565775099324984,west,mobile,0
53,86338.83422230632,6,7.445850296239515,east,mobile,1
20,74207.1805576681,6,6.408475478641537,west,desktop,1
40,55983.366078739826,3,12.95145890747407,east,tablet,0
63,64749.10013193358,6,7.6724689433417605,north,tablet,1
26,65167.5666701757,5,12.15420897523902,west,mobile,0
47,55763.00150639227,4,5.058570198266086,east,tablet,1
36,82758.1565803029,7,5.1684351402583255,west,desktop,1
55,115212.13123267842,4,9.324079630034241,north,desktop,1
20,67317.06227109556,7,13.651656414102149,east,mobile,1
67,79332.22406914952,7,13.69070610935113,south,desktop,1
65,75576.06981462864,8,11.29048284685539,west,desktop,1
20,20000.0,4,6.005655079438254,west,desktop,0
51,74831.35323038326,5,8.210132482262301,west,tablet,1
19,73830.44150749911,4,10.412687775766745,east,mobile,0
44,40028.27946044729,4,7.353596283645055,west,tablet,0
40,29229.814835969497,8,6.555715044021815,east,desktop,0
59,73542.97392770853,9,10.313349980302185,east,tablet,0
49,97905.72686642293,6,4.519271745771963,north,desktop,1
64,57613.369416540125,4,10.910125343679118,north,desktop,0
52,58366.695614954195,7,8.240945279527205,south,mobile,0
57,111166.19148867945,3,11.007828000187619,south,mobile,1
35,82919.77760995025,2,8.644653143456502,north,tablet,0
44,40714.68025335986,4,2.97502561594629,west,mobile,0
28,50739.913277430715,1,8.348376095307998,west,tablet,0
56,108585.56220879921,5,4.992551509947081,south,desktop,1
36,51739.362017303145,4,9.48994353101585,west,mobile,0
42,54335.32040866076,0,13.274037318517497,west,tablet,0
24,78412.7337080286,3,11.193252963476324,west,mobile,1
48,59729.59757619772,4,6.467755563846897,west,mobile,1
19,73868.51309836174,4,5.3182343039472935,north,desktop,1
55,70757.53121548111,4,5.559328490308083,south,mobile,0
22,62097.17347738279,3,8.836569492327776,east,mobile,1
31,89186.95195856896,6,6.977111302151937,west,mobile,0
35,39494.422667165214,4,3.445027810485273,north,desktop,0
53,67349.94102245531,9,12.241943670000595,north,tablet,1
21,53395.27963576041,2,12.263671734277974,east,tablet,1
41,97839.47530618968,3,3.396448110084231,north,mobile,1
30,61510.91427016169,6,7.854531842851317,east,tablet,1
38,103451.99377691925,5,10.170589772623511,south,mobile,1
50,56564.98738632329,4,1.7979093918438895,south,desktop,1
37,67182.87234261612,2,6.356552606730243,north,tablet,0
22,86762.09605600657,1,8.288809206512664,north,desktop,0
41,45888.674076621784,5,3.1867106220579062,south,tablet,0
52,95181.97996007455,4,5.042889630859156,north,mobile,1
47,65522.340110258854,4,9.059266824458502,north,desktop,0
45,73231.21655577347,4,11.49275105457426,north,mobile,1
68,75920.41035963006,7,7.724932178651017,west,tablet,0
62,63478.90201857759,3,13.752609485826355,east,desktop,0
24,48804.037691662335,5,5.711944542396498,north,desktop,1
59,66884.63094760642,2,12.101045820298827,west,tablet,0
52,24773.9357969352,10,11.635756520201932,west,desktop,0
47,38786.39711588541,3,5.718964021688251,west,desktop,0
51,62197.945828789816,2,4.289234658534032,east,mobile,0
56,95947.04209408877,6,8.737257994820068,south,mobile,1
26,95341.51914964167,7,6.08398918654062,north,desktop,1
29,84589.32468253373,7,11.50755181049512,west,tablet,1
46,34218.83847700922,4,9.822923333980478,north,tablet,0
27,71015.25640548955,5,6.3461993237611996,south,desktop,0
44,47787.894447998595,5,5.0025145282770875,west,desktop,0
36,63655.79806229024,2,6.456553279613907,east,desktop,0
30,84090.06576703771,4,8.983030790805445,east,mobile,0
59,78157.64507720174,6,1.0,west,mobile,1
54,90663.6037566533,4,2.9594491030643013,north,desktop,0
49,36815.55739090385,3,1.9068231557227033,west,desktop,0
32,44543.483851041165,3,4.341380994040325,south,mobile,0
38,95128.6950801571,5,9.48864568288295,west,mobile,1
20,95435.70593130666,7,1.0,south,desktop,1
25,64676.336176322,4,10.833487976125038,east,mobile,0
23,64532.64794381565,3,6.078815721194411,west,tablet,1
46,88456.20886924746,4,7.430506282770281,west,desktop,1
36,75642.62827923865,7,10.526847248501783,north,tablet,1
34,77126.72155335329,2,9.009163257543392,south,mobile,0
27,46503.69434385074,3,9.537445311956025,west,mobile,0
50,87987.22063037808,8,4.674093203592346,south,mobile,1
30,61006.78468506243,2,6.674535373443,north,desktop,0
44,37152.89270206321,2,5.831587764965112,west,desktop,0
59,49373.10270635651,8,9.022125679542054,north,desktop,0
29,53058.393233383686,5,10.035202640285824,north,tablet,0
19,94560.30282897416,7,10.34340575839486,north,desktop,1
27,51067.36113625089,4,7.1735109514895745,south,tablet,0
38,72693.78834204696,5,4.4108311417499655,west,mobile,0
40,22794.92016095222,2,13.355018428099335,south,desktop,0
18,83736.08476691233,1,13.232041680992737,north,desktop,0
50,49168.286510952006,5,5.171350824717531,south,tablet,0
69,72816.4324709842,6,6.827014058056529,east,tablet,0
43,72808.6358069033,3,10.199973711031054,west,desktop,0
32,77659.75859299285,7,6.528036561302638,east,tablet,0
39,71646.12578925706,2,7.947683245960863,north,desktop,0
42,103290.58770005492,6,9.173077661111941,south,tablet,1
18,69174.73720600407,1,7.228121363523961,north,tablet,0
43,109970.59685875791,2,7.216844591610353,north,mobile,1
38,77754.65624628028,5,4.193863861328937,north,mobile,0
58,70494.26403053856,6,11.79778107850515,north,tablet,1
41,82830.2057219278,10,7.603144066069651,west,mobile,0
56,68934.4468769194,2,6.085704776458368,east,tablet,0
33,73983.17396704918,3,5.498269736806597,west,tablet,0
49,71945.86525539718,3,8.527974191264605,south,mobile,0
33,69950.26850417157,6,4.815725638721245,north,tablet,1
30,107370.41997375636,5,9.183976155938444,south,mobile,1
59,110447.46074233972,7,4.786458517081602,west,tablet,1
49,71540.63719816897,2,6.436992697463349,east,mobile,1
67,90189.17935338011,5,3.54221291407218,east,mobile,0
58,89018.9802380349,4,9.466768326788115,west,tablet,1
61,86855.05872697734,3,8.566503468663198,south,tablet,1
41,75901.03049240133,5,5.413433145378898,north,mobile,0
30,78267.98213819216,8,9.259776684790276,south,desktop,1
28,76424.22083548634,7,5.61780016683217,north,tablet,0
32,50628.93313957616,3,2.0415470637186504,north,tablet,0
27,63693.73298363406,4,7.546841833884717,east,tablet,0
59,41064.056592968045,6,6.731072855294786,south,tablet,0
58,76528.84607634108,7,8.799295589648777,east,mobile,1
20,73623.44855333981,5,5.811838451368661,north,tablet,0
33,78986.44612615736,4,12.38396949654444,south,mobile,0
61,49504.20468386347,6,13.490489835789976,south,mobile,0
34,84289.76464042495,2,8.567492197581085,east,tablet,1
42,74426.27523954003,3,10.968703604226869,east,mobile,1
47,109659.1435350985,3,10.613903379489013,south,mobile,1
64,81120.9977071391,9,11.002342994790622,south,desktop,1
52,53044.584952196135,6,7.0277767697091775,east,mobile,0
54,37994.84009238689,3,9.636912527736262,south,tablet,0
30,69363.1427900329,3,9.44223518574184,north,desktop,0
41,44415.56211579533,9,2.0503483729449794,east,mobile,0
55,50309.68109520736,3,6.084073391041738,north,tablet,0
43,45680.883570318416,3,5.623851596217672,east,mobile,0
26,53377.45440168196,4,5.673359160968955,north,tablet,0
36,94124.08565764058,3,7.170993933042703,south,tablet,1
45,45653.15772076251,6,3.7771796146522387,east,desktop,0
24,56506.26305104347,4,5.163326657306628,south,desktop,0
62,36388.80549092498,5,7.903489271327464,north,desktop,0
39,30871.869824437657,8,2.9405987714655097,east,mobile,0
47,59411.60973032427,7,4.705001329722672,south,desktop,0
54,69149.68781844962,6,4.56469295718512,south,tablet,0
33,41992.91272025154,5,6.698479706300801,east,desktop,0
53,34611.306964322415,6,11.492795797393722,east,mobile,0
22,27573.351857217967,3,10.822400797864304,north,desktop,0
46,67908.77176031492,3,7.1258223644105145,north,mobile,1
69,83698.79650897285,4,6.569366415328099,south,tablet,1
68,36434.15551098496,2,9.089717382939098,east,tablet,0
40,52044.89239316409,3,10.72459174392339,east,mobile,0
23,86645.47693828124,7,11.460503103641503,north,tablet,0
53,60729.00944286233,8,4.451206030139185,south,desktop,1
50,62992.2682386652,6,3.204010981761728,east,tablet,0
66,72606.10864085407,5,13.41132362306834,south,desktop,1
58,56136.63836680702,3,8.014232038643508,east,tablet,0
33,49445.932332696815,6,8.260869265258048,south,tablet,0
51,71146.77552131063,3,6.10257555472019,south,desktop,1
60,37374.9058090081,3,9.517896578180165,east,tablet,0
43,32755.707822714765,6,7.628688899682436,west,mobile,0
54,51159.13264254428,5,8.952560142191306,west,mobile,1
30,79241.13608319765,9,6.104925661583583,east,desktop,1
69,88249.31361484168,3,8.865502005672075,north,tablet,1
34,55501.86630752709,6,10.15948640946934,west,tablet,0
49,81605.82142484344,6,12.930450703880311,west,desktop,1
49,92634.07192191905,4,10.329331090665285,west,mobile,0
45,65755.05761802441,4,9.270633239004777,east,mobile,0
46,77728.4866146026,3,3.750360246998521,north,desktop,1
42,102331.23311719939,4,7.5152766156627635,west,mobile,1
64,50904.2178721291,5,9.719366798686995,north,mobile,0
39,60167.455264845266,6,8.738438000181302,south,mobile,0
44,97010.206803983,6,5.855516570297143,east,desktop,1
61,46195.44143058574,8,4.593309746672713,north,desktop,0
55,68110.3987811943,3,6.205969096039268,south,mobile,0
37,52434.31689484532,7,9.924848658184661,west,mobile,0
62,92274.10643188123,5,6.122953835299067,east,tablet,1
67,41304.0307608131,6,5.702366705158225,west,desktop,0
41,63657.12245388692,3,8.910150700935732,west,desktop,1
64,44060.76302235435,5,6.168319865545977,east,tablet,0
64,35668.845690139904,4,6.189646249598514,north,tablet,0
25,27037.936682986787,6,5.728511099022369,north,mobile,0
68,61706.62680706231,2,9.110262438495564,north,mobile,0
31,74673.02037457752,6,3.7470588999383345,south,tablet,0
56,65366.40997901909,7,6.645244719654243,west,mobile,1
31,69692.16618734477,9,6.619072530864525,south,tablet,1
22,56311.940230014894,3,7.76035358249721,south,desktop,0
64,84687.57280044947,5,9.73690245688314,south,desktop,1
38,79555.97765329533,5,12.07176058995883,north,tablet,1
32,67510.52736847622,6,9.537866136587894,south,mobile,1
53,69108.71240393967,7,7.152569343390596,east,tablet,1
50,55684.45691170779,5,6.020311043110416,north,desktop,0
34,103908.54202675787,9,7.380099227212995,east,tablet,1
37,81164.18915104876,1,8.945323016795262,south,mobile,1
18,62943.81750387796,7,15.251337058191638,south,desktop,0
33,61547.48552801469,6,8.099825191032636,west,desktop,0
62,57205.91240382032,6,8.316396329012633,west,mobile,0
35,59026.5861086365,7,5.0175564903197,west,mobile,1
27,69927.98258267883,6,7.6623782875752715,west,desktop,1
40,30866.580683406915,5,11.682730500899524,west,mobile,0
35,60017.8536181697,3,4.258702278950335,south,tablet,0
66,62378.09651655012,10,6.44179223690835,east,desktop,0
26,64833.772754938924,5,9.64535523283867,south,tablet,1
63,68492.24475068423,3,11.91937788345028,west,desktop,0
47,65637.62208933292,2,6.307382318986373,west,desktop,1
30,73101.99155337854,4,10.522301936565094,north,tablet,1
69,62300.64889050092,6,8.655861858076893,north,desktop,0
69,84760.06802255084,2,7.819215828620273,east,tablet,1
48,78156.62310487582,6,11.239933622127454,north,tablet,1
63,109918.76017837235,6,7.058102163005196,east,desktop,1
60,79034.8008253108,4,7.428161177223217,north,tablet,1
30,50096.69601672157,6,5.673825966764311,north,desktop,0
49,61864.31187230642,5,9.806259832555735,south,tablet,0
34,54853.85135959653,6,4.547144315636124,south,mobile,1
20,65159.30697933693,8,5.870608274747918,east,desktop,1
18,86957.26331631097,5,14.184616016673917,east,mobile,1
22,58522.98124263316,4,8.323911224732127,east,desktop,0
49,53629.71764576844,1,10.220544297296435,north,mobile,0
42,75325.7468486554,5,7.988765290454689,north,tablet,1
62,48694.77457101832,7,4.004632971904505,north,mobile,0
22,47513.47785424157,6,7.32744365743112,west,tablet,0
54,72639.49101531808,5,5.262582380528883,south,desktop,1
40,29168.974338224405,3,5.91235083232529,west,mobile,0
29,55345.5616524192,6,7.051315702139876,east,mobile,1
51,82116.73644053839,5,8.346949327013585,south,desktop,0
40,28327.98276173434,4,9.064960664985504,west,desktop,0
33,29782.851773430644,7,6.702305429364598,south,mobile,0
66,36320.26429603054,5,16.24161925877612,south,tablet,0
22,20000.0,4,10.151168302500661,east,mobile,0
61,102933.31928295546,4,5.196231375696909,north,mobile,1
64,67409.68527026182,8,4.8332830742087145,south,tablet,1
45,51590.88853999319,5,14.621130119943327,west,tablet,0
23,39196.90282981417,6,7.111656185445017,south,mobile,0
30,109024.28134135953,6,10.516768487799453,east,desktop,0
60,78100.37892493032,2,2.5942076910444216,east,desktop,1
47,62432.269302525776,0,6.622097972419563,north,mobile,0
43,89390.38345557373,4,8.640437105902938,west,tablet,0
34,72775.2005124702,7,7.310629052989071,east,desktop,0
26,54960.408409239666,4,8.066533627125352,west,tablet,0
33,52871.75317414026,5,4.80119239548657,south,mobile,0
66,53192.01742434806,6,7.138794099787292,west,desktop,0
69,44679.54081525748,5,8.376845296909039,north,desktop,0
35,87231.50883809083,7,7.455529304849026,south,desktop,1
30,54640.3738999958,5,11.469609000999629,west,desktop,0
46,92063.69352361465,3,6.979522923838509,north,tablet,1
60,48426.27552910242,5,5.645683330237134,west,tablet,0
62,53019.60127054758,10,14.799705661194992,west,tablet,1
41,55951.711244360034,8,8.811818157688952,east,mobile,1
62,47018.47198949446,6,9.690711195046845,west,mobile,0
61,53271.448031087144,4,7.653431346139994,west,mobile,0
63,76011.51606569895,6,9.255266091227446,north,tablet,0
30,89039.85893983618,5,12.196906419368489,north,tablet,0
42,70981.31619395941,2,11.675825922362694,north,mobile,0
58,41186.352833629375,9,8.086591456172753,north,desktop,0
63,53009.943608717724,5,10.688524301913889,south,mobile,1
18,53427.59531355203,7,6.723480986904915,east,desktop,1
26,99010.1155758918,9,5.125231024323021,west,desktop,1
21,84711.10594122214,9,8.87752933570144,south,desktop,1
45,89284.21476222947,4,5.919104939349417,east,tablet,1
29,50820.97606082075,7,12.867939626721785,west,tablet,0
41,39530.94244729346,7,8.788411034453425,south,tablet,0
63,76467.54621469566,6,9.799646346640035,east,tablet,1
26,55795.751942632574,2,8.006463138758019,north,tablet,0
52,70831.71596477684,2,7.861937259823888,south,tablet,0
55,73249.36380289725,6,4.559628896362918,west,mobile,0
52,57097.75119190026,5,1.0,east,tablet,0
50,85082.21712001297,4,6.997315800420218,west,desktop,1
52,35792.00881461054,8,5.795605414863649,north,mobile,0
63,67187.92942969901,1,7.349134968993932,east,desktop,1
37,78569.80305424811,6,9.39022609707611,south,tablet,0
19,99045.32745902249,3,2.844974254577135,west,mobile,1
61,67696.28803803427,4,5.731321843084539,north,desktop,0
43,90148.57554651491,3,7.585039901146347,south,mobile,1
59,88835.20242293928,9,9.8763581425598,south,tablet,1
30,111736.03037005942,5,7.913258539749092,north,desktop,1
47,71474.69386791594,5,6.557774095724853,west,tablet,0
69,106041.59036674001,6,5.776017122192892,south,tablet,1
49,81201.30252510714,1,8.440807976085322,north,desktop,1
53,34317.246735028966,2,8.230709646442914,south,mobile,0
36,65574.70553372003,3,4.557869814182398,north,mobile,1
39,46668.96880393506,5,11.268841193738336,west,desktop,0
18,95605.13392258028,2,4.9100187306029905,north,tablet,1
28,68371.54969658509,5,12.451628573976297,west,tablet,1
43,38608.904382699126,6,10.776555867365065,east,desktop,0
65,82655.42613588291,5,1.5611461038578671,north,tablet,1
36,91430.99410313774,5,8.102281697360759,west,mobile,0
36,56936.52669311696,7,5.8135016332411436,east,tablet,0
29,56059.198270755616,3,7.758046592932609,west,tablet,0
20,69033.35948911573,3,5.873239684775223,east,tablet,0
35,28786.40965667749,8,12.906889702162198,south,tablet,0
66,79194.39141083184,5,3.7860411367644478,west,mobile,1
22,98826.2332476665,0,16.109278759571907,east,tablet,1
65,51986.12912973795,6,5.421267034866981,west,mobile,0
41,101861.18336223796,7,10.543790103933508,south,desktop,1
31,84896.49354028716,4,6.106964615113917,west,mobile,0
68,63459.542761551216,3,12.114022722537257,south,tablet,0
55,77696.71546643224,2,14.040902793124793,east,tablet,0
20,96953.77177309743,3,7.391316500156543,north,mobile,1
23,67836.36290750424,5,7.560474063422621,east,mobile,1
29,72851.42680167874,7,10.840525683420841,east,mobile,0
69,54290.458548103124,7,8.275769471167095,east,mobile,0
28,62602.47142703568,2,8.771898738729373,north,mobile,1
56,79016.00186402281,5,9.744083347883224,north,tablet,0
43,61392.97796523168,3,14.96765610618655,west,tablet,0
18,54931.244745112366,5,5.278481238706828,east,desktop,0
33,88019.73056807595,6,5.546640204872125,east,mobile,0
65,74650.06892701073,8,8.707229160351984,south,mobile,1
66,55397.73808262055,11,11.771929227887219,east,desktop,0
64,100056.05950188963,4,3.28650896996173,north,tablet,1
26,107272.33271545844,5,7.186444936742891,south,tablet,1
22,85292.00430562091,1,8.870378527860492,west,mobile,0
69,41106.86713910843,3,9.637034931420658,north,desktop,0
25,73140.70423516424,6,3.5615370269145394,west,mobile,0
38,76772.40878783209,3,9.80781260239177,north,tablet,0
50,33300.7407658949,4,6.908329333963996,south,desktop,0
56,88841.39808046719,5,1.9709357764815199,north,mobile,1
60,69183.1984507093,5,7.4507348063496845,north,desktop,1
37,87451.48944690567,7,9.817254517297348,south,desktop,1
62,58889.29901605149,4,7.937296608486126,north,mobile,0
39,74684.41371949704,3,8.203171135183469,west,desktop,1
30,75638.19747441568,4,6.9649956329699,south,tablet,0
56,68771.75527119868,4,8.224791534270521,west,mobile,0
28,74827.66596458462,1,6.825775670131164,west,tablet,0
35,62257.8415390965,4,6.442133373384218,east,mobile,0
47,41339.231467329664,3,8.129461071517909,east,mobile,0
50,24166.25522805449,4,12.947079776411606,west,desktop,0
61,52653.01671401378,7,7.079700027049138,east,mobile,1
20,80816.27166421888,3,6.97847752991788,south,mobile,0
18,44223.1381913049,4,10.484780535914755,west,tablet,0
53,86216.10409770891,7,1.188257899084972,east,desktop,1
23,92823.7165236531,5,6.117429790020114,north,mobile,1
54,74454.36779266359,4,6.664751619897998,west,mobile,1
46,61680.880793415985,10,11.138570350348228,east,tablet,0
28,85494.16501773514,5,8.633116838324298,south,mobile,1
69,88140.36291751362,10,9.005861760344853,east,tablet,1
30,60497.85918556507,4,5.029390007596906,north,tablet,0
28,66696.25338328739,5,6.6422537634478545,south,mobile,1
55,48730.076985088024,5,7.256260842777225,west,desktop,0
68,70724.0127321667,2,6.280321344068465,east,mobile,1
42,23660.853234309317,6,4.456294814453461,west,tablet,0
32,59149.275295069834,4,8.755490886921391,west,tablet,0
30,47935.47837227033,5,8.97776908135574,east,tablet,1
59,63238.338213317285,1,11.036345131479123,south,tablet,0
50,49095.90112094143,7,2.995856705235502,north,tablet,0
30,26738.439861222098,10,5.001095549895068,south,mobile,0
55,51922.18975896804,10,7.922063499757948,west,tablet,0
41,55486.54473887747,3,9.110676107017476,west,tablet,0
37,86304.59429409972,9,8.722163176098746,east,desktop,1
61,52178.53422746963,5,10.824858927146774,north,tablet,0
34,48049.50647630773,6,5.019552745473813,east,mobile,0
67,41162.15346178944,7,6.045211081133656,west,mobile,0
41,87850.98762609527,7,8.915235477597323,north,mobile,1
43,60539.670103068675,5,8.618287975103593,west,tablet,0
57,70446.55069059017,7,2.4705675433985235,north,mobile,0
49,34124.28543172349,4,12.360296923627505,east,mobile,0
46,29903.15609255522,3,10.16833219920879,north,mobile,0
31,46962.485464214085,5,5.331101581844903,south,tablet,1
54,97464.47309427752,8,11.722302958632916,east,desktop,1
39,43171.84911909536,10,8.204909962634947,west,tablet,0
51,52477.66121067037,9,6.338995955580479,south,mobile,1
